road,id,model_type,break_prob,name,lat,lon,length,condition
N2,N2_LRP043d,bridge,0.0,ITAKHOLO CULVERT,23.9798693555555,90.7330660097222,12.6,
N2,N2_link479,link,,,23.9809821301033,90.7367214548611,525.0000000000057,
N2,N2_LRP044a,bridge,0.0,SHASPUR CULVERT,23.9820949046511,90.7403769,2.5,
N2,N2_link480,link,,,23.9839811919807,90.74334059827585,750.9999999999977,
N2,N2_LRP044c,bridge,0.0,GASIRDIA CULVERT,23.9858674793103,90.7463042965517,4.0,
N2,N2_link481,link,,,23.988211756446148,90.7497645699176,877.0000000000025,
N2,N2_LRP045b,bridge,0.0,GASHIRDIA BOX CULVERT,23.990556033582,90.7532248432835,4.1,
N2,N2_link482,link,,,23.993230447505248,90.7581741180703,1178.999999999995,
N2,N2_LRP046c,bridge,0.0,KHARAMARA BOX CULVERT,23.9959048614285,90.7631233928571,10.3,
N2,N2_link483,link,,,23.9963128980294,90.7638917345608,181.0000000000045,
N2,N2_LRP047a,bridge,0.0,KUNDAR PARA (1) BOX CULVERT,23.9967209346303,90.7646600762645,3.9,
N2,N2_link484,link,,,23.99728372784145,90.7657347657638,253.99999999999778,
N2,N2_LRP047c,bridge,0.0,KUNDARPARA (2) BOX CULVERT,23.9978465210526,90.7668094552631,2.0,
N2,N2_link485,link,,,23.999138614424602,90.7694807818688,618.9999999999998,
N2,N2_LRP048a,bridge,0.0,HAZI BAGAN CULVERT,24.0004307077966,90.7721521084745,9.6,
N2,N2_link486,link,,,24.001680308184,90.77625166185629,880.0000000000025,
N2,N2_LRP048b,bridge,0.0,SHARIPULAIA BOX CULVERT,24.0029299085714,90.7803512152381,9.5,
N2,N2_link487,link,,,24.006097370269302,90.78667453425835,1490.9999999999995,
N2,N2_LRP050a,bridge,0.0,HAGIBAGAN BOX CULVERT,24.0092648319672,90.7929978532786,3.0,
N2,N2_link488,link,,,24.015051181608598,90.80184736413926,2220.9999999999964,
N2,N2_LRP052a,bridge,0.0,CHAITANUE BOX CULVERT,24.02083753125,90.8106968749999,11.0,
N2,N2_link489,link,,,24.02368730089895,90.8151816013698,1112.9999999999995,
N2,N2_LRP053a,bridge,0.0,KAMARTEK BOX CULVERT,24.0265370705479,90.8196663277397,7.3,
N2,N2_link490,link,,,24.02788694722085,90.82178820148044,502.00000000000244,
N2,N2_LRP054a,bridge,0.0,GABTALI BOX CULVERT,24.0292368238938,90.8239100752212,7.25,
N2,N2_link491,link,,,24.0310875469469,90.82694635761061,762.9999999999982,
N2,N2_LRP054b,bridge,0.0,MARJAL BOX CULVERT,24.03293827,90.82998264,3.5,
N2,N2_link492,link,,,24.0348594929044,90.8330818319485,762.9999999999982,
N2,N2_LRP055b,bridge,0.0,MARGAL BOX CULVERT,24.0367807158088,90.836181023897,4.0,
N2,N2_link493,link,,,24.03780317919625,90.8379591578815,429.9999999999997,
N2,N2_LRP056a,bridge,0.0,BARMANERTEK BOX CULVERT,24.0388256425837,90.839737291866,4.0,
N2,N2_link494,link,,,24.0402066283431,90.8444693311894,1012.0000000000005,
N2,N2_LRP057a,bridge,0.0,BITIMARGAL BOX CULVERT,24.0415876141025,90.8492013705128,3.5,
N2,N2_link495,link,,,24.041765036462998,90.84999611172695,163.0000000000038,
N2,N2_LRP057b,bridge,0.0,SHIMELTALA BOX CULVERT,24.0419424588235,90.8507908529411,3.5,
N2,N2_link496,link,,,24.04540114274505,90.85772598647054,1646.9999999999984,
N2,N2_LRP058c,bridge,0.0006505498195248888,SHIBPUR RCC GIDER BRIDGE,24.0488598266666,90.86466112,38.7,
N2,N2_link497,link,,,24.049404762380902,90.86544903190475,204.9999999999983,
N2,N2_LRP059a,bridge,0.0,BARAICHA CULVERT,24.0499496980952,90.8662369438095,4.0,
N2,N2_link498,link,,,24.0507310156738,90.87285096243869,1408.0000000000014,
N2,N2_LRP060c,bridge,0.0,CURMARA CULVERT,24.0515123332524,90.8794649810679,7.3,
N2,N2_link499,link,,,24.0517291346262,90.8831103085339,743.9999999999998,
N2,N2_LRP061a,bridge,0.0,DARIKANDI CULVERT,24.051945936,90.8867556359999,7.3,
N2,N2_link500,link,,,24.05315896998015,90.9019553996831,3109.9999999999995,
N2,N2_LRP064a,bridge,0.0,NARAYERPUR CULVERT,24.0543720039603,90.9171551633663,4.0,
N2,N2_link501,link,,,24.05457062505705,90.9195697855293,496.9999999999999,
N2,N2_LRP064b,bridge,0.0,NARAYAN PUR RCC GIDER BRIDGE,24.0547692461538,90.9219844076923,11.6,
N2,N2_link502,link,,,24.0554234202467,90.93117102554424,1864.0000000000043,
N2,N2_LRP066a,bridge,0.0,MUNDABAD BOX CULVERT,24.0560775943396,90.9403576433962,3.6,
N2,N2_link503,link,,,24.0564388021698,90.9449981666981,953.9999999999935,
N2,N2_LRP067c,bridge,0.0,MANDABUS -3 BOX CULVERT,24.05680001,90.94963869,4.0,
N2,N2_link504,link,,,24.05691461653845,90.9596242001282,2061.0000000000073,
N2,N2_LRP069c,bridge,0.0,JAKANNATHPUR,24.0570292230769,90.9696097102564,4.0,
N2,N2_link505,link,,,24.05698311607405,90.96996443698566,72.99999999999329,
N2,N2_LRP069e,bridge,0.0,laxmipur brige,24.0569370090712,90.9703191637149,25.5,
N2,N2_link506,link,,,24.056838773218097,90.9709479071274,131.00000000000023,
N2,N2_LRP070a,bridge,0.0,LAXMEPUR CULVERT,24.056740537365,90.9715766505399,4.0,
N2,N2_link507,link,,,24.05643535672235,90.97369886580151,439.00000000000716,
N2,N2_LRP070c,bridge,0.0,KAMOLAPUR CULVERT,24.0561301760797,90.9758210810631,6.0,
N2,N2_link508,link,,,24.053583461650952,90.98288852247595,1747.9999999999905,
N2,N2_LRP072a,bridge,0.0,NEAR BHAIRAB SLAB CULVERT,24.0510367472222,90.9899559638888,14.0,
N2,N2_link509,link,,,24.04497861111105,90.99640645444441,1826.0000000000077,
N2,N2_LRP073b,bridge,0.0,BHAIROB SIDE CULVERT,24.0389204749999,91.002856945,3.0,
N2,N2_link510,link,,,24.03891092812495,91.002901216875,9.999999999990905,
N2,N2_LRP073c,bridge,0.0,BHAIRAB END SIDE CULVERT,24.03890138125,91.00294548875,3.0,
N2,N2_link511,link,,,24.03803636291415,91.00538491184486,543.0000000000064,
N2,N2_LRP073g,bridge,0.0,SONARAMPUR,24.0371713445783,91.0078243349397,3.35,
N2,N2_link512,link,,,24.036672410112,91.010994832599,659.9999999999966,
N2,N2_LRP074a,bridge,0.0,SONAROMPUR,24.0361734756457,91.0141653302583,6.1,
N2,N2_link513,link,,,24.037448860841103,91.02125996360475,1561.000000000007,
N2,N2_LRP076a,bridge,0.0,SUNSRAMPUR CULVERT,24.0387242460365,91.0283545969512,3.15,
N2,N2_link514,link,,,24.0388539756097,91.0290465658536,765.9999999999911,
N2,N2_LRP076b,bridge,0.0,SOHAGPUR 1,24.0389837051829,91.029738534756,6.1,
N2,N2_link515,link,,,24.0401505115276,91.03577054035671,1362.9999999999995,
N2,N2_LRP078a,bridge,0.0,KAMORA,24.0413173178723,91.0418025459574,12.3,
N2,N2_link516,link,,,24.04213446141995,91.0466257903653,998.0000000000047,
N2,N2_LRP079a,bridge,0.0,KHARIALA 2,24.0429516049676,91.0514490347732,3.1,
N2,N2_link517,link,,,24.043283475593952,91.05435517915765,597.999999999999,
N2,N2_LRP079b,bridge,0.0,KHARIALA -1 BOX CULVERT,24.0436153462203,91.0572613235421,12.57,
N2,N2_link518,link,,,24.04362755550755,91.0573682385529,22.00000000000557,
N2,N2_LRP079d,bridge,0.0,DOLOPARA CULVERT,24.0436397647948,91.0574751535637,3.0,
N2,N2_link519,link,,,24.0442407392601,91.062664252272,1054.000000000002,
N2,N2_LRP081a,bridge,0.0,BATHTOLA-2 BOX CULVERT,24.0448417137254,91.0678533509803,9.5,
N2,N2_link520,link,,,24.04509244233565,91.0698089357097,408.9999999999918,
N2,N2_LRP081b,bridge,0.0,BETHTOLA BOX CULVERT,24.0453431709459,91.0717645204391,6.1,
N2,N2_link521,link,,,24.047121563420298,91.08640584421954,3006.0,
N2,N2_LRP084a,bridge,0.0,KUTTAPARCA CULVERT,24.0488999558947,91.101047168,3.6,
N2,N2_link522,link,,,24.05293875928065,91.1080499303333,1945.0000000000073,
N2,N2_LRP086a,bridge,0.019264668849156383,KATIADE RCC GIDER BRIDGE,24.0569775626666,91.1150526926666,22.4,
N2,N2_link523,link,,,24.0573593623939,91.11957398724235,1000.9999999999906,
N2,N2_LRP087a,bridge,0.0,GURAICHARI,24.0577411621212,91.1240952818181,3.0,
N2,N2_link524,link,,,24.05627202573515,91.1351429039268,2275.0000000000055,
N2,N2_LRP090a,bridge,0.019264668849156383,BARIUSA RCC GIDER BRIDGE,24.0548028893491,91.1461905260355,43.0,
N2,N2_link525,link,,,24.0538657791826,91.1540146276286,1605.9999999999945,
N2,N2_LRP091b,bridge,0.038529337698312766,SHAHA BAZAR PC GIDER BRIDGE,24.0529286690161,91.1618387292217,41.9,
N2,N2_link526,link,,,24.0526234348039,91.16431469064635,510.0000000000051,
N2,N2_LRP092a,bridge,0.0,BARURA BOX CULVERT,24.0523182005917,91.166790652071,12.0,
N2,N2_link527,link,,,24.05230932485205,91.1668507869822,12.000000000000455,
N2,N2_LRP092b,bridge,0.0,SHAHA BAZAR BOX CULVERT,24.0523004491124,91.1669109218934,10.45,
N2,N2_link528,link,,,24.050666480290452,91.17089561388374,905.0000000000011,
N2,N2_LRP093a,bridge,0.019264668849156383,SHAHA BAZAR RCC GIDER BRIDGE,24.0490325114685,91.1748803058741,203.75,
N2,N2_link529,link,,,24.04598635171415,91.18531603107775,2611.9999999999945,
N2,N2_LRP095a,bridge,0.0,BOE SHASY BOX CULVERT,24.0429401919598,91.1957517562814,10.4,
N2,N2_link530,link,,,24.0430087300005,91.19814501370769,489.0000000000043,
N2,N2_LRP096a,bridge,0.0,DABISOR BOX CULVERT,24.0430772680412,91.200538271134,10.4,
N2,N2_link531,link,,,24.043023754238497,91.20254415542169,417.99999999999216,
N2,N2_LRP096c,bridge,0.019264668849156383,RAMPUR P C GIRDER BRIDGE,24.0429702404358,91.2045500397094,64.1,
N2,N2_link532,link,,,24.041848240884548,91.20735378341024,661.0000000000014,
N2,N2_LRP097a,bridge,0.0012843112566104256,KATAKHALI BRIDGE,24.0407262413333,91.2101575271111,33.7,
N2,N2_link533,link,,,24.04199091508285,91.21401383233724,843.0000000000035,
N2,N2_LRP098b,bridge,0.0,CHANDURA BOX CULVERT,24.0432555888324,91.2178701375634,4.0,
N2,N2_link534,link,,,24.054601756028703,91.23547007708495,4644.999999999996,
N2,N2_LRP102a,bridge,0.0,BURUNDI (3) BOX CULVERT,24.065947923225,91.2530700166065,9.3,
N2,N2_link535,link,,,24.069205167,91.25668994894595,1033.0000000000014,
N2,N2_LRP103c,bridge,0.0,ISKMPUR BOX CULVERT,24.072462410775,91.2603098812854,12.3,
N2,N2_link536,link,,,24.075166027705052,91.26321951059975,843.0000000000035,
N2,N2_LRP104a,bridge,0.0,BILPASA CULVERT,24.0778696446351,91.2661291399141,9.0,
N2,N2_link537,link,,,24.080483112867,91.27344269677019,1766.0000000000055,
N2,N2_LRP106a,bridge,0.0,ARINAGAR CULVERT,24.0830965810989,91.2807562536263,4.0,
N2,N2_link538,link,,,24.08416870677855,91.2823842842117,412.9999999999967,
N2,N2_LRP106b,bridge,0.0,KHATABARI CULVERT,24.0852408324582,91.2840123147971,10.3,
N2,N2_link539,link,,,24.09124456143455,91.2875823067136,1584.9999999999936,
N2,N2_LRP108a,bridge,0.0,KODHMADAB PUR,24.0972482904109,91.2911522986301,3.0,
N2,N2_link540,link,,,24.1220692054858,91.3175870100627,8037.000000000006,
N2,N2_LRP117a,bridge,0.0,JAGADISHPUR,24.1468901205607,91.3440217214953,2.0,
N2,N2_link541,link,,,24.14721665692665,91.3449216836135,200.9999999999934,
N2,N2_LRP117b,bridge,0.0,JAGADISHPUR,24.1475431932926,91.3458216457317,10.6,
N2,N2_link542,link,,,24.147715871646298,91.34617454786584,75.00000000000284,
N2,N2_LRP117b-N204_LRPS,intersection,,,24.147888549999998,91.34652745,0.0,
N2,N2_link543,link,,,24.15119898446325,91.34765584110164,792.0000000000016,
N2,N2_LRP118a,bridge,0.0,JAGADISHPUR 2 BOX CULVERT,24.1545094189265,91.3487842322033,4.25,
N2,N2_link544,link,,,24.155395021468898,91.34880755593215,198.0000000000075,
N2,N2_LRP118b,bridge,0.0,JOGIDISH PUR CULVERT,24.1562806240113,91.348830879661,10.6,
N2,N2_link545,link,,,24.1585171570568,91.34889228129805,486.99999999999477,
N2,N2_LRP118e,bridge,0.0,BELGOR BOX CULVERT,24.1607536901023,91.3489536829351,9.0,
N2,N2_link546,link,,,24.16167919340275,91.3489823227862,218.9999999999941,
N2,N2_LRP118g,bridge,0.0,NARONPUR CULVERT,24.1626046967032,91.3490109626373,7.2,
N2,N2_link547,link,,,24.1662045480467,91.34901918131865,808.0000000000069,
N2,N2_LRP119c,bridge,0.0,ITAKHOLA BOX CULVERT,24.1698043993902,91.3490274,3.1,
N2,N2_link548,link,,,24.1709160249528,91.3490413,236.99999999999477,
N2,N2_LRP120a,bridge,0.0,ITAKHOLA CULVERT,24.1720276505154,91.3490552,4.2,
N2,N2_link549,link,,,24.177260666657652,91.3496048284,1164.0000000000014,
N2,N2_LRP121a,bridge,0.0,BANGADOBA BOX CULVERT,24.1824936827999,91.3501544568,17.12,
N2,N2_link550,link,,,24.18541875039995,91.35033558239999,652.000000000001,
N2,N2_LRP121c,bridge,0.0,KAROLA,24.188343818,91.350516708,5.32,
N2,N2_link551,link,,,24.192054798189147,91.35060920707124,835.000000000008,
N2,N2_LRP122b,bridge,0.0,RATONPUR BOX CULVERT,24.1957657783783,91.3507017061425,3.5,
N2,N2_link552,link,,,24.19859571319845,91.3510779185724,639.9999999999864,
N2,N2_LRP123c,bridge,0.0,NOWA PARA,24.2014256480186,91.3514541310023,2.0,
N2,N2_link553,link,,,24.2034364322351,91.35201600179144,462.0000000000033,
N2,N2_LRP123d,bridge,0.0,NOWAPARA BOX CULVERT,24.2054472164516,91.3525778725806,4.3,
N2,N2_link554,link,,,24.20605554193545,91.35288529677415,146.0000000000008,
N2,N2_LRP123e,bridge,0.0,NOWA PARA BOX CULVERT,24.2066638674193,91.3531927209677,2.15,
N2,N2_link555,link,,,24.2093548493866,91.35507816594699,719.9999999999989,
N2,N2_LRP124c,bridge,0.0,SAHAPUR BOX CULVERT,24.2120458313539,91.3569636109263,3.3,
N2,N2_link556,link,,,24.21432521036925,91.35893022677081,650.0000000000057,
N2,N2_LRP125a,bridge,0.0,HORITOLA BOX CULVERT,24.2166045893846,91.3608968426153,6.3,
N2,N2_link557,link,,,24.2171311853846,91.36139017461531,155.9999999999917,
N2,N2_LRP125b,bridge,0.0,HARITALA 2 BOX CULVERT,24.2176577813846,91.3618835066153,4.3,
N2,N2_link558,link,,,24.2182716033505,91.36242487134561,178.00000000001148,
N2,N2_LRP125c,bridge,0.0,HORI TOLA BOX CULVERT,24.2188854253164,91.3629662360759,6.6,
N2,N2_link559,link,,,24.219750811534603,91.36346391607165,217.9999999999893,
N2,N2_LRP125d,bridge,0.0,HORITALA BOX CULVERT,24.2206161977528,91.3639615960674,5.3,
N2,N2_link560,link,,,24.221882356744402,91.3643396421961,285.0000000000108,
N2,N2_LRP126a,bridge,0.0,SHIBPUR BOX CULVERT,24.223148515736,91.3647176883248,8.1,
N2,N2_link561,link,,,24.225108657199797,91.36497784616685,451.9999999999982,
N2,N2_LRP126b,bridge,0.0,SHIBPUR BOX CULVERT,24.2270687986636,91.3652380040089,2.0,
N2,N2_link562,link,,,24.2273479398663,91.36537658040085,63.99999999999295,
N2,N2_LRP126c,bridge,0.0,SHIBPUR BOX CULVERT,24.227627081069,91.3655151567928,6.6,
N2,N2_link563,link,,,24.2281635555679,91.36578148329615,123.00000000000466,
N2,N2_LRP126d,bridge,0.0,SHIBPUR BOX CULVERT,24.2287000300668,91.3660478097995,4.3,
N2,N2_link564,link,,,24.2310257597886,91.366792979958,536.9999999999919,
N2,N2_LRP127b,bridge,0.0,SOUDURP 2,24.2333514895104,91.3675381501165,1.5,
N2,N2_link565,link,,,24.2353703386858,91.36796461046285,455.0000000000125,
N2,N2_LRP127c,bridge,0.0,RIAZNAZAR BOX CULVERT,24.2373891878612,91.3683910708092,1.5,
N2,N2_link566,link,,,24.2387468019951,91.36870279942445,303.99999999998784,
N2,N2_LRP128a,bridge,0.0,RIAZ NAGAR BOX CULVERT,24.240104416129,91.3690145280397,1.5,
N2,N2_link567,link,,,24.242748191120953,91.36978343021585,615.0000000000091,
N2,N2_LRP128b,bridge,0.0,TAJPUR BOX CULVERT,24.2453919661129,91.370552332392,6.6,
N2,N2_link568,link,,,24.246880197484998,91.37105376033884,348.99999999998954,
N2,N2_LRP129a,bridge,0.0,JAJPUR BOX CULVERT,24.2483684288571,91.3715551882857,1.5,
N2,N2_link569,link,,,24.2496985132345,91.3722036499637,330.0000000000125,
N2,N2_LRP129b,bridge,0.0,TAJPUR BOX CULVERT,24.2510285976119,91.3728521116417,3.3,
N2,N2_link570,link,,,24.25249865929975,91.3738025511912,382.99999999998136,
N2,N2_LRP129c,bridge,0.0,BAKHARNAGAR BOX CULVERT,24.2539687209876,91.3747529907407,3.3,
N2,N2_link571,link,,,24.2552492047631,91.37574034565685,350.00000000002274,
N2,N2_LRP130a,bridge,0.0,CHARA BOX CULVERT,24.2565296885386,91.376727700573,1.5,
N2,N2_link572,link,,,24.25769538250455,91.3774869002865,301.9999999999925,
N2,N2_LRP130b,bridge,0.0,CHARA BOX CULVERT,24.2588610764705,91.3782461,4.3,
N2,N2_link573,link,,,24.2594050553921,91.37856609166664,140.99999999999113,
N2,N2_LRP130c,bridge,0.0,CHARA BOX CULVERT,24.2599490343137,91.3788860833333,3.0,
N2,N2_link574,link,,,24.265539226607,91.38436769974226,1921.999999999997,
N2,N2_LRP132a,bridge,0.0,LEVEL CROSING BOX CULVERT,24.2711294189003,91.3898493161512,4.3,
N2,N2_link575,link,,,24.271114338316103,91.3902112841065,79.00000000000773,
N2,N2_LRP132b,bridge,0.0,OLIPUR BOX CULVERT,24.2710992577319,91.3905732520618,1.7,
N2,N2_link576,link,,,24.271123615269453,91.39156386506595,219.99999999999886,
N2,N2_LRP132c,bridge,0.0,SHARALDI BOX CULVERT,24.271147972807,91.3925544780701,2.0,
N2,N2_link577,link,,,24.273168880407653,91.39708443658455,1025.0000000000057,
N2,N2_LRP133a,bridge,0.0,SHUTAN BAZAR,24.2751897880083,91.401614395099,82.8,
N2,N2_link578,link,,,24.2766447749181,91.40434631542581,646.9999999999914,
N2,N2_LRP134b,bridge,0.0,SATANKANADI,24.2780997618279,91.4070782357526,2.6,
N2,N2_link579,link,,,24.278600645380948,91.4079749036631,219.99999999999886,
N2,N2_LRP134c,bridge,0.0,NURPUR,24.279101528934,91.4088715715736,2.5,
N2,N2_link580,link,,,24.2802862517104,91.4122787331475,763.0000000000052,
N2,N2_LRP135a,bridge,0.0,NURPUR CULVERT,24.2814709744868,91.4156858947214,2.6,
N2,N2_link581,link,,,24.28181691565245,91.41829178486066,534.9999999999966,
N2,N2_LRP135b,bridge,0.0,N ASHUTPUR,24.2821628568181,91.4208976749999,4.2,
N2,N2_link582,link,,,24.27985135383275,91.4317591476694,2305.000000000007,
N2,N2_LRP138a,bridge,0.0,BORCHAR,24.2775398508474,91.4426206203389,2.6,
N2,N2_link583,link,,,24.27586144873655,91.4444114334823,521.9999999999914,
N2,N2_LRP138b,bridge,0.0,TALUGARAR,24.2741830466257,91.4462022466257,2.6,
N2,N2_link584,link,,,24.272536060579903,91.44775622828175,483.0000000000041,
N2,N2_LRP139a,bridge,0.0,BISHOROAH BOX CULVERT,24.2708890745341,91.4493102099378,2.6,
N2,N2_link585,link,,,24.2693305602509,91.45107042190435,502.00000000000955,
N2,N2_LRP139b,bridge,0.0,BISHOROAD CULVERT,24.2677720459677,91.4528306338709,2.1,
N2,N2_link586,link,,,24.267120561160198,91.4549526335687,501.9999999999811,
N2,N2_LRP140a,bridge,0.0,WORLD ROAD CULVERT,24.2664690763527,91.4570746332665,2.1,
N2,N2_link587,link,,,24.2665798084168,91.45953288797591,502.00000000000955,
N2,N2_LRP140c,bridge,0.0,BIRMACHAR CULVERT,24.2666905404809,91.4619911426853,2.1,
N2,N2_link588,link,,,24.26685164681045,91.46507151554556,628.9999999999907,
N2,N2_LRP141a,bridge,0.0,BIRAM CHAR BOX CULVERT,24.26701275314,91.4681518884058,1.6,
N2,N2_link589,link,,,24.267097310393503,91.47012654607455,402.00000000001523,
N2,N2_LRP141b,bridge,0.0,SHAIS TAGONG CULVEERT,24.267181867647,91.4721012037433,1.6,
N2,N2_link590,link,,,24.2783033051758,91.4879062580994,4272.999999999996,
N2,N2_LRP146a,bridge,0.0,BAINA BOX CULVERT,24.2894247427046,91.5037113124555,2.0,
N2,N2_link591,link,,,24.292108046352297,91.50693898122775,884.0000000000146,
N2,N2_LRP146b-N207_LRPS,intersection,,,24.294791349999997,91.51016665,0.0,
N2,N2_link592,link,,,24.295292790605046,91.5103511170382,132.99999999998136,
N2,N2_LRP147a,bridge,0.0,JOYPUR BOX CULVERT,24.2957942312101,91.5105355840764,1.5,
N2,N2_link593,link,,,24.2969104912807,91.51088526230845,282.0000000000107,
N2,N2_LRP147b,bridge,0.0,MIRPUR BOX CULVERT,24.2980267513513,91.5112349405405,17.2,
N2,N2_link594,link,,,24.299303622897853,91.51162820360355,296.99999999999704,
N2,N2_LRP147d,bridge,0.0,MIRPUR BOX CULVERT,24.3005804944444,91.5120214666666,1.9,
N2,N2_link595,link,,,24.30333227843765,91.51464638112336,754.9999999999955,
N2,N2_LRP148b,bridge,0.0,KHAMAR GOAN BOX CULVERT,24.3060840624309,91.5172712955801,1.5,
N2,N2_link596,link,,,24.31542217396905,91.52419735329725,2628.999999999991,
N2,N2_LRP151a,bridge,0.0,TOLAMPUR BOX CULVERT,24.3247602855072,91.5311234110144,8.0,
N2,N2_link597,link,,,24.32802031924215,91.5321132578736,755.0000000000239,
N2,N2_LRP151b,bridge,0.0,ISLAMPUR,24.3312803529771,91.5331031047328,6.4,
N2,N2_link598,link,,,24.332697511052302,91.53330948010685,341.99999999998454,
N2,N2_LRP152a,bridge,0.0,JANJJALIA,24.3341146691275,91.5335158554809,1.3,
N2,N2_link599,link,,,24.33457338523485,91.53353238378071,133.00000000000978,
N2,N2_LRP152b,bridge,0.0,JANJJALIA,24.3350321013422,91.5335489120805,1.3,
N2,N2_link600,link,,,24.3359853788401,91.53359334829375,271.99999999999136,
N2,N2_LRP152c,bridge,0.0,JANNJALIA,24.336938656338,91.533637784507,4.2,
N2,N2_link601,link,,,24.338671830403598,91.5339518115272,301.00000000001614,
N2,N2_LRP152d,bridge,0.0,KABIR PUR,24.3404050044692,91.5342658385474,10.6,
N2,N2_link602,link,,,24.3418693345875,91.53456734250895,337.99999999999386,
N2,N2_LRP153a,bridge,0.0,ISLAMABAD,24.3433336647058,91.5348688464705,3.0,
N2,N2_link603,link,,,24.34467099743485,91.53510365569426,302.99999999999727,
N2,N2_LRP153b,bridge,0.0,KABIR PUR CULVERT,24.3460083301639,91.535338464918,2.5,
N2,N2_link604,link,,,24.34968340069645,91.53659189572716,878.9999999999907,
N2,N2_LRP154c,bridge,0.0,CHALTA BOX CULVERT,24.353358471229,91.5378453265363,3.0,
N2,N2_link605,link,,,24.3568535273727,91.53972065475165,914.0000000000157,
N2,N2_LRP155a,bridge,0.0,CHALTA BAZAR BOX CULVERT,24.3603485835164,91.541595982967,3.0,
N2,N2_link606,link,,,24.36551057368385,91.5437094514497,1233.9999999999804,
N2,N2_LRP156a,bridge,0.0,ADITPUR,24.3706725638513,91.5458229199324,19.0,
N2,N2_link607,link,,,24.37288002792565,91.54690555796616,537.0000000000061,
N2,N2_LRP157a,bridge,0.0,MOSHIDOLONG,24.375087492,91.5479881959999,3.0,
N2,N2_link608,link,,,24.377322349079698,91.54909611104341,550.0000000000114,
N2,N2_LRP157b,bridge,0.000602982735946725,MOGLIE,24.3795572061594,91.5502040260869,13.6,
N2,N2_link609,link,,,24.383799033427948,91.55286457995885,1085.9999999999843,
N2,N2_LRP158a,bridge,0.0,DOVEREL,24.3880408606965,91.5555251338308,2.6,
N2,N2_link610,link,,,24.39081735791385,91.5574184147674,736.0000000000184,
N2,N2_LRP159b,bridge,0.0,HASANABAD BOX CULVERT,24.3935938551312,91.559311695704,5.2,
N2,N2_link611,link,,,24.3943705668257,91.55982057661095,201.99999999999818,
N2,N2_LRP159c,bridge,0.0,HASANABAD,24.3951472785202,91.5603294575179,5.4,
N2,N2_link612,link,,,24.396343948700647,91.56112800253516,319.9999999999932,
N2,N2_LRP159d,bridge,0.0,MONDUL KAFON,24.3975406188811,91.5619265475524,3.0,
N2,N2_link613,link,,,24.3991645955851,91.5628620790774,418.00000000000637,
N2,N2_LRP160a,bridge,0.0,PUTI JURRI,24.4007885722891,91.5637976106024,2.0,
N2,N2_link614,link,,,24.404101103417247,91.5643571553012,745.9999999999809,
N2,N2_LRP161a,bridge,0.0,PUTA JURI SCHOOL,24.4074136345454,91.5649167,2.6,
N2,N2_link615,link,,,24.410748591487902,91.56528628183855,743.9999999999998,
N2,N2_LRP161b,bridge,0.0,KAZI MADAM,24.4140835484304,91.5656558636771,5.0,
N2,N2_link616,link,,,24.41460401367705,91.56574420224209,115.0000000000091,
N2,N2_LRP161c,bridge,0.0,RASURAT BOX CULVERT 2,24.4151244789237,91.5658325408071,6.2,
N2,N2_link617,link,,,24.41595986882355,91.5659936157227,195.99999999999795,
N2,N2_LRP162a,bridge,0.0,RAJSURAT BOX CULVERT,24.4167952587234,91.5661546906383,10.6,
N2,N2_link618,link,,,24.4174684698936,91.56634237255315,155.00000000000114,
N2,N2_LRP162c,bridge,0.0,SHUKCHAR,24.4181416810638,91.566530054468,4.0,
N2,N2_link619,link,,,24.4188322654255,91.56672257978715,158.99999999999181,
N2,N2_LRP162d,bridge,0.0,SHUKCHAR,24.4195228497872,91.5669151051063,2.0,
N2,N2_link620,link,,,24.4206337210719,91.56719704586524,256.0000000000002,
N2,N2_LRP162e,bridge,0.0,SHUKCHAR,24.4217445923566,91.5674789866242,3.8,
N2,N2_link621,link,,,24.42342183107035,91.56781068180129,375.0,
N2,N2_LRP163a,bridge,0.0,SUCK CHAR BOX CULVERT,24.4250990697841,91.5681423769784,1.5,
N2,N2_link622,link,,,24.4257487638394,91.5681958384892,143.00000000000068,
N2,N2_LRP163b,bridge,0.0,COLTANPUR BOX CULVERT,24.4263984578947,91.5682493,1.5,
N2,N2_link623,link,,,24.42728432757745,91.56815990616435,213.00000000002228,
N2,N2_LRP163c,bridge,0.0,COLYANPUR BOX CULVERT,24.4281701972602,91.5680705123287,1.5,
N2,N2_link624,link,,,24.429736855399298,91.5681713340105,345.9999999999752,
N2,N2_LRP163d,bridge,0.0,SHAMREPUR BOX CULVERT,24.4313035135384,91.5682721556923,5.3,
N2,N2_link625,link,,,24.43371261589325,91.56864184645926,545.0000000000159,
N2,N2_LRP164a,bridge,0.0,BROCHAR BOX CULVERT,24.4361217182481,91.5690115372262,6.2,
N2,N2_link626,link,,,24.43632358594885,91.5690275048357,44.999999999987494,
N2,N2_LRP164b,bridge,0.0,BARO CLAR BRIDGE,24.4365254536496,91.5690434724452,14.8,
N2,N2_link627,link,,,24.43806144074695,91.56919259475549,343.9999999999941,
N2,N2_LRP164d,bridge,0.0,BARO CHAR BOX CULVERT,24.4395974278443,91.5693417170658,3.0,
N2,N2_link628,link,,,24.44164679139815,91.5697885513444,466.0000000000082,
